facility_id,facility_type,name,address,district,lon,lat,rooms,star_rating,capacity_0.6,capacity_0.7,capacity_0.8
HOTEL_1347,酒店,君龙大酒店(成都大学店),十陵街道兴业街12号,成都市,104.181941,30.652494,56,2,67.2,78.39999999999999,89.60000000000001
HOTEL_1348,酒店,全季酒店(成都火车东站奥园广场店),跳蹬河南路18号奥园广场三期6栋,成都市,104.137044,30.657088,102,3,122.39999999999999,142.79999999999998,163.20000000000002
HOTEL_1350,酒店,你好酒店(成都犀浦百草路地铁站店),犀浦镇粮河路519号11栋1单元5层11层,成都市,103.989202,30.736354,72,3,86.39999999999999,100.8,115.2
HOTEL_1351,酒店,成都雅府酒店(天府艺术公园茶店子客运站店),育仁西路8号1栋1层16号,成都市,104.017107,30.701166,87,3,104.39999999999999,121.8,139.20000000000002
HOTEL_1352,酒店,成都木兰大酒店(中坝地铁站青羊工业总部基地店),成飞大道光华西三路30号,成都市,103.957524,30.672177,130,3,156.0,182.0,208.0
HOTEL_1353,酒店,禾家酒店(双凤桥地铁站店),武兴路339号,成都市,103.97037,30.616227,98,2,117.6,137.2,156.8
HOTEL_1354,酒店,成都宽窄巷子希尔顿花园酒店,西安南路63号,成都市,104.04665,30.665276,170,4,204.0,237.99999999999997,272.0
HOTEL_1355,酒店,斯维登精品酒店(武侯祠华西店),浆洗街9号亿年大厦2层,成都市,104.05738,30.642909,60,2,72.0,84.0,96.0
HOTEL_1356,酒店,麗枫酒店(四川师范大学店),静沙北路311号,成都市,104.116233,30.62295,99,3,118.8,138.6,158.4
HOTEL_1358,酒店,成都悠泊豪生荟酒店,金履二路1号,成都市,103.988209,30.6042,215,5,258.0,301.0,344.0
HOTEL_1359,酒店,青年阳光酒店(成都茶店子地铁站龙湖西宸天街店),花照壁龙湖紫宸星座四期1栋1楼大堂,成都市,104.02992,30.69827,56,3,67.2,78.39999999999999,89.60000000000001
HOTEL_1360,酒店,如家酒店.neo(成都宽窄巷子店),长发街55号附9号,成都市,104.057169,30.66705,110,2,132.0,154.0,176.0
HOTEL_1361,酒店,维斯顿酒店(成都龙潭寺地铁站店),龙潭工业园区宝耳路8号,成都市,104.166271,30.692863,100,3,120.0,140.0,160.0
HOTEL_1362,酒店,维也纳国际酒店(成都环球中心新会展店),世纪城会展中心高新区中和大道一段6号,成都市,104.077113,30.547513,443,4,531.6,620.1999999999999,708.8000000000001
HOTEL_1363,酒店,七栖酒店(成都火车北站驷马桥地铁站店),解放路一段202号,成都市,104.09087,30.69459,46,2,55.199999999999996,64.39999999999999,73.60000000000001
HOTEL_1364,酒店,成都漫花园酒店(锦华万达静居寺地铁站店),二环路东五段9号附1号,成都市,104.09826,30.62411,76,2,91.2,106.39999999999999,121.60000000000001
HOTEL_1365,酒店,凯宾连锁酒店(成都金凌店),天久北巷8号,成都市,104.077536,30.593128,136,2,163.2,190.39999999999998,217.60000000000002
HOTEL_1366,酒店,希岸酒店(成都火车东站西广场店),锦绣大道4599号荣盛香榭兰庭1号楼,成都市,104.134538,30.624825,54,3,64.8,75.6,86.4
HOTEL_1367,酒店,汉庭酒店(成都青羊万达广场店),培华路399号金阳易诚国际5栋,成都市,103.969048,30.671408,98,2,117.6,137.2,156.8
HOTEL_1368,酒店,天麓格调酒店(成都金沙博物馆地铁站店),金凤路7号,成都市,104.006656,30.676514,41,2,49.199999999999996,57.4,65.60000000000001
HOTEL_1369,酒店,佳兴酒店(成都红高路地铁站店),红光镇红高路88号综合楼 (栋) 2单元9层,成都市,103.941079,30.773179,30,2,36.0,42.0,48.0
HOTEL_1370,酒店,红璞礼遇酒店(成都双流国际机场店),长江路三段13号1-15楼,成都市,103.989725,30.575335,110,3,132.0,154.0,176.0
HOTEL_1371,酒店,城市便捷酒店(成都红光大道店),红光镇港大路39号4栋1楼42-43号,成都市,103.929332,30.788575,76,3,91.2,106.39999999999999,121.60000000000001
HOTEL_1372,酒店,成都柯帝斯酒店(犀浦地铁站店),犀浦镇犀池一街110号,成都市,103.964435,30.755199,32,2,38.4,44.8,51.2
HOTEL_1373,酒店,云上·沐木酒店(中坝地铁站妇女儿童医院店),日月大道一段1501号4栋附131号,成都市,103.964444,30.675489,35,2,42.0,49.0,56.0
HOTEL_1374,酒店,如家酒店·neo(成都宽窄巷子抚琴夜市店),一环路西三段128号,成都市,104.042086,30.676824,122,2,146.4,170.79999999999998,195.20000000000002
HOTEL_1375,酒店,布丁严选酒店(火车东站牛市口地铁站店),牛市口路30号,成都市,104.107335,30.641011,120,2,144.0,168.0,192.0
HOTEL_1376,酒店,蓉城假日酒店(成都太古里339天府熊猫塔店),玉双路21号,成都市,104.093302,30.656389,100,3,120.0,140.0,160.0
HOTEL_1377,酒店,拯救者电竞酒店,红牌楼街道佳灵路7号-77号红牌楼商业广场3楼,成都市,104.028706,30.633504,41,3,49.199999999999996,57.4,65.60000000000001
HOTEL_1378,酒店,凯宾酒店(成都府青店),新风路207号,成都市,104.106281,30.690355,148,2,177.6,207.2,236.8
HOTEL_1379,酒店,成都贵钢酒店(海霸王西部食品物流园店),安靖镇正义路125号,成都市,104.032303,30.750016,84,2,100.8,117.6,134.4
HOTEL_1380,酒店,HYGGE呼嘎高空静谧酒店(世纪城地铁站新会展中心店),天府二街269号29栋3710室,成都市,104.062431,30.550146,50,2,60.0,70.0,80.0
HOTEL_1381,酒店,星辰酒店,红光街道广场路北三段68号朗诗未来家2幢1楼,成都市,103.96068,30.794868,42,2,50.4,58.8,67.2
HOTEL_1383,酒店,莱雅酒店(东郊记忆理工大学店),二仙桥东路46号和泓东28小区4栋19楼,成都市,104.131392,30.676399,38,2,45.6,53.199999999999996,60.800000000000004
HOTEL_1384,酒店,宜必思酒店(成都高新电子科大店),合作路89号龙湖时代天街28栋附126号,成都市,103.918691,30.753072,76,3,91.2,106.39999999999999,121.60000000000001
HOTEL_1385,酒店,喆啡酒店(成都文殊院地铁站店),人民中路三段6号,成都市,104.068691,30.673917,99,3,118.8,138.6,158.4
HOTEL_1386,酒店,汉庭酒店(成都宽窄巷子中心店),西月城街16号,成都市,104.053455,30.674442,113,2,135.6,158.2,180.8
HOTEL_1387,酒店,维也纳国际酒店(成都西站青羊万达店),日月大道一段978号青羊万达广场2栋2单元,成都市,103.971714,30.67666,191,4,229.2,267.4,305.6
HOTEL_1388,酒店,汉庭酒店(成都春熙路太古里店),大慈寺路20号,成都市,104.087027,30.654393,138,3,165.6,193.2,220.8
HOTEL_1389,酒店,非羽酒店(成都双流国际机场店),长顺路四段21号,成都市,103.927967,30.562693,80,2,96.0,112.0,128.0
HOTEL_1390,酒店,速8酒店(成都宽窄巷子花牌坊地铁站店),金仙桥路1号 (中天商厦5F),成都市,104.051592,30.676584,64,2,76.8,89.6,102.4
HOTEL_1391,酒店,如家莫泰酒店(成都省医院杜甫草堂地铁站店),青华路20号牧电巷2号,成都市,104.033362,30.663372,85,2,102.0,118.99999999999999,136.0
HOTEL_1392,酒店,云孚里酒店(成都羊犀立交店),蜀西路42号三泰魔方园区C2栋1楼大厅,成都市,103.992055,30.714026,69,3,82.8,96.6,110.4
HOTEL_1393,酒店,成都天成精品酒店,正义路898号,成都市,104.035714,30.746862,36,2,43.199999999999996,50.4,57.6
HOTEL_1395,酒店,幻变艺术酒店(成都建设北路地铁站店),建设巷11号附10号,成都市,104.102795,30.670415,42,2,50.4,58.8,67.2
HOTEL_1396,酒店,喆啡酒店(成都外国语学校百草路地铁站店),天目路77号9栋,成都市,103.976424,30.735521,124,3,148.79999999999998,173.6,198.4
HOTEL_1397,酒店,海友酒店(成都高新电子科大店),合作路89号龙湖时代天街28栋1层,成都市,103.918742,30.753041,42,3,50.4,58.8,67.2
HOTEL_1398,酒店,成都文殊院城隍庙地铁站轻居酒店,解放路二段8号1层,成都市,104.080244,30.678553,81,3,97.2,113.39999999999999,129.6
HOTEL_1399,酒店,喆啡酒店(成都火车南站机场路店),高新区神仙树新乐路3号,成都市,104.04385,30.602287,111,3,133.2,155.39999999999998,177.60000000000002
HOTEL_1400,酒店,星浩酒店(电子科大建设路店),石油路13号附21-22号,成都市,104.095427,30.672698,75,3,90.0,105.0,120.0
HOTEL_1401,酒店,橙曼酒店(成都双子塔环球中心店),益州大道北段777号中航国际交流中心3栋8楼,成都市,104.061947,30.578451,40,2,48.0,56.0,64.0
HOTEL_1402,酒店,蓉城假日酒店(成都宽窄巷子店),同心路1号,成都市,104.053735,30.675207,38,2,45.6,53.199999999999996,60.800000000000004
HOTEL_1404,酒店,桔子酒店(成都四川师大地铁站店),菱安路109号,成都市,104.119322,30.611791,74,3,88.8,103.6,118.4
HOTEL_1405,酒店,成都源美印象酒店(龙湖北城天街五块石地铁站店),五块石龙湖北城天街32栋9楼,成都市,104.063927,30.708753,70,2,84.0,98.0,112.0
HOTEL_1406,酒店,汉庭酒店(成都龙泉经开区汽车城店),车城西五路99号悦龙山13栋2单元,成都市,104.171912,30.571613,92,2,110.39999999999999,128.79999999999998,147.20000000000002
HOTEL_1408,酒店,成都十方青年客栈,跳伞塔街道锦绣路44-9号,成都市,104.075691,30.625381,38,2,45.6,53.199999999999996,60.800000000000004
HOTEL_1409,酒店,西姆凯优威尔西南交大地铁站酒店,交大路174号,成都市,104.046982,30.697906,60,3,72.0,84.0,96.0
HOTEL_1410,酒店,成都百辰大酒店(成都电子科技大学店),蓉北商贸大道二段华润峰尚,成都市,104.059167,30.714712,86,3,103.2,120.39999999999999,137.6
HOTEL_1411,酒店,金沙大酒店(成都西站西南财大店),苏坡东路2号,成都市,104.003395,30.674013,135,3,162.0,189.0,216.0
HOTEL_1412,酒店,瑞豪雅致酒店(双子塔环球中心店),高新区交子南二路23号1楼,成都市,104.062142,30.57845,75,3,90.0,105.0,120.0
HOTEL_1413,酒店,成都艺家风格酒店(金沙遗址一品天下地铁站店),羊西线蜀汉路530号,成都市,104.011146,30.695087,91,3,109.2,127.39999999999999,145.6
HOTEL_1414,酒店,观云台酒店(成都熊猫基地店),蜀龙大道南段1688号3栋4层,成都市,104.143499,30.75884,31,2,37.199999999999996,43.4,49.6
HOTEL_1415,酒店,形品艺术酒店(成都火车南站店),益州大道北段388号城市春天东门A座27楼,成都市,104.05881,30.599541,37,2,44.4,51.8,59.2
HOTEL_1417,酒店,维也纳国际酒店(成都火车东站西广场店),锦绣大道5547号梦魔方广场A座,成都市,104.139352,30.634356,132,4,158.4,184.79999999999998,211.20000000000002
HOTEL_1418,酒店,雅庭精智酒店(武侯祠浣花里地铁站店),少陵东街1号金地花园东区10栋一层,成都市,104.03043,30.648093,60,2,72.0,84.0,96.0
HOTEL_1419,酒店,锦城永利酒店(金融城双子塔店),锦城大道1518号,成都市,104.04097,30.576445,81,3,97.2,113.39999999999999,129.6
HOTEL_1420,酒店,灰鸽子酒店(成都高新区中和店),中和吉龙一街111号8号楼29层,成都市,104.087274,30.53899,42,3,50.4,58.8,67.2
HOTEL_1421,酒店,蓝堡酒店(成都文殊院宽窄巷子店),青龙街27号2号楼19楼,成都市,104.063759,30.670522,75,2,90.0,105.0,120.0
HOTEL_1422,酒店,海境蓝天酒店(金牛万达店),北站东1路6号2栋,成都市,104.076607,30.68631,61,2,73.2,85.39999999999999,97.60000000000001
HOTEL_1423,酒店,攀西印象酒店(成都武侯大道地铁站店),晋吉南路65号,成都市,104.009382,30.636493,60,2,72.0,84.0,96.0
HOTEL_1424,酒店,全季酒店(成都火车东站东广场店),万宇路199号凯德广场1号门斜对面,成都市,104.156554,30.626684,81,3,97.2,113.39999999999999,129.6
HOTEL_1425,酒店,Nox酒店(成都春熙路太古里店),望平街72号,成都市,104.090661,30.654595,50,2,60.0,70.0,80.0
HOTEL_1426,酒店,宸玥酒店(成都茶店子地铁站店),五里墩东街108号商务楼3层1号,成都市,104.037002,30.690788,58,2,69.6,81.19999999999999,92.80000000000001
HOTEL_1427,酒店,雅郡酒店(成都东站四川师范大学店),静安路368号川师附一中旁,成都市,104.114726,30.608162,47,2,56.4,65.8,75.2
HOTEL_1428,酒店,如家精选酒店(成都文殊院城隍庙地铁站店),东马道街5号,成都市,104.078642,30.673891,74,3,88.8,103.6,118.4
HOTEL_1429,酒店,宽居酒店(成都宽窄巷子人民公园地铁站店),横小南街8号1栋1单元15层,成都市,104.054746,30.660507,32,3,38.4,44.8,51.2
HOTEL_1430,酒店,太通大酒店(成都春熙太升路4号线地铁站店),太升北路23号,成都市,104.081765,30.670418,127,3,152.4,177.79999999999998,203.20000000000002
HOTEL_1431,酒店,西环酒店(成都妇女儿童医院中坝地铁站店),中铁置业光华东三路486号3栋3楼,成都市,103.961418,30.672082,80,2,96.0,112.0,128.0
HOTEL_1432,酒店,星晨酒店(成都机场店),东升街道康安路229号,成都市,103.947203,30.59329,58,2,69.6,81.19999999999999,92.80000000000001
HOTEL_1433,酒店,泽润大酒店(成都西南交大地铁站店),二环路北一段2号,成都市,104.040452,30.690012,118,3,141.6,165.2,188.8
HOTEL_1434,酒店,成都火车北站希尔顿欢朋酒店,赛云台东二路2号,成都市,104.066941,30.704511,196,4,235.2,274.4,313.6
HOTEL_1435,酒店,成都上才悠然酒店(杜甫草堂成都西站店),东坡路30号,成都市,104.004301,30.661548,70,3,84.0,98.0,112.0
HOTEL_1436,酒店,所域酒店(成都青羊宫省医院地铁站店),一环路西二段18号,成都市,104.040474,30.660666,52,2,62.4,72.8,83.2
HOTEL_1437,酒店,速8优选酒店(成都金石路地铁站店),柳江街道楠丰路50号锦馨家园综合楼1楼,成都市,104.097086,30.588753,44,2,52.8,61.599999999999994,70.4
HOTEL_1438,酒店,微微轻奢影院酒店(双流机场店),珠江路599号蓝光国际城7期2栋1楼大厅,成都市,104.004279,30.572154,30,2,36.0,42.0,48.0
HOTEL_1439,酒店,成都空港悦享酒店(双流机场店),双流国际机场东一路50号,成都市,103.962262,30.571513,336,4,403.2,470.4,537.6
HOTEL_1440,酒店,成都智选假日酒店(华西二院锦江院区店),椰树街329号,成都市,104.15102,30.583033,120,4,144.0,168.0,192.0
HOTEL_1441,酒店,成都寓见家酒店,二仙桥华林三路6号中国铁建广场2栋,成都市,104.142065,30.68034,60,2,72.0,84.0,96.0
HOTEL_1442,酒店,龙湖酒店(成都东郊记忆店),建兴路14号龙湖酒店,成都市,104.116652,30.672015,56,3,67.2,78.39999999999999,89.60000000000001
HOTEL_1443,酒店,幻变艺术酒店(成都桐梓林地铁站店),人民南路四段长寿路12号 (新华苑内),成都市,104.06881,30.612019,33,3,39.6,46.199999999999996,52.800000000000004
HOTEL_1444,酒店,维利亚酒店(龙湖时代天街电子科大清水河校区店),天润路777号8栋3楼315号,成都市,103.926461,30.756147,80,3,96.0,112.0,128.0
HOTEL_1445,酒店,你好酒店(成都双流国际机场店),长江路2段14号,成都市,103.992088,30.570866,66,3,79.2,92.39999999999999,105.60000000000001
HOTEL_1446,酒店,远锦国际酒店(成都火车东站凯德广场店),万科魅力之城和美东路49号-富丽东方对面,成都市,104.154966,30.628949,93,3,111.6,130.2,148.8
HOTEL_1447,酒店,+V Hotel(成都双流国际机场店),西航港学府西路常乐小区北二街122号,成都市,103.982695,30.58066,55,2,66.0,77.0,88.0
HOTEL_1448,酒店,斯贝尔.汇锦酒店(成都铁像寺水街世纪城新会展店),盛安街133号汇锦广场B座6单元1楼大厅,成都市,104.053117,30.557702,38,2,45.6,53.199999999999996,60.800000000000004
HOTEL_1449,酒店,星瑞芙蓉世纪酒店(成都温江华西医院店),永宁镇开金路779号,成都市,103.919827,30.721683,86,3,103.2,120.39999999999999,137.6
HOTEL_1450,酒店,九点连锁酒店(成都四川大学火车南站店),长寿南路2号,成都市,104.072294,30.609205,97,3,116.39999999999999,135.79999999999998,155.20000000000002
HOTEL_1451,酒店,云孚里酒店(成都武侯立交店),武科西一路三号 (近地铁3号线武青南路站),成都市,103.982537,30.624291,78,3,93.6,109.19999999999999,124.80000000000001
HOTEL_1452,酒店,桔子酒店(成都武侯祠锦里店),武侯祠横街新2号,成都市,104.048946,30.64355,140,4,168.0,196.0,224.0
HOTEL_1453,酒店,新都区米粒亚酒店,木兰镇芦竹路468号浩圆大厦7栋2单元,成都市,104.20022,30.739198,116,3,139.2,162.39999999999998,185.60000000000002
HOTEL_1454,酒店,艾陌酒店(成都一品天下店),一品天下大街236号附11号,成都市,104.026795,30.693022,36,2,43.199999999999996,50.4,57.6
HOTEL_1455,酒店,城市便捷酒店(成都海峡茶城三河场地铁站店),三河街道厚诚路8号1栋127号,成都市,104.14516,30.780085,88,2,105.6,123.19999999999999,140.8
HOTEL_1456,酒店,VALATOMS梵拉图酒店(武侯祠华西医院店),武侯祠大街19号耍都广场3楼,成都市,104.056445,30.647303,48,2,57.599999999999994,67.19999999999999,76.80000000000001
HOTEL_1457,酒店,赛家酒店(成都春熙路太古里店),下东大街2号,成都市,104.078416,30.651602,220,2,264.0,308.0,352.0
HOTEL_1458,酒店,维也纳酒店(威灵地铁站店),华瀚路86号,成都市,104.179258,30.691779,126,3,151.2,176.39999999999998,201.60000000000002
HOTEL_1459,酒店,i 隐沫酒店(成都春熙路太古里店),提督街48号附3号,成都市,104.074864,30.659494,90,3,108.0,125.99999999999999,144.0
HOTEL_1460,酒店,芒果酒店(万年路地铁站万象城店),二环路东三段39号,成都市,104.114529,30.652108,65,2,78.0,91.0,104.0
HOTEL_1461,酒店,管家酒店(成都双桥路地铁站万象城店),双林南支路10号,成都市,104.11262,30.648261,60,2,72.0,84.0,96.0
HOTEL_1462,酒店,成都蓉城四季酒店(西村店),贝森路33号,成都市,104.003617,30.669532,69,3,82.8,96.6,110.4
HOTEL_1463,酒店,凹凸酒店(成都机场簇桥地铁站店),双流机场周边簇桥鞋都南二路14号,成都市,103.980542,30.599984,60,2,72.0,84.0,96.0
HOTEL_1464,酒店,元同·铂雅酒店(龙湖金楠天街龙爪堰地铁站店),晋康路28号,成都市,103.999813,30.647682,36,3,43.199999999999996,50.4,57.6
HOTEL_1465,酒店,维也纳国际酒店(成都欢乐谷洞子口地铁站店),北三环路二段588号天悦城13栋,成都市,104.055998,30.724109,303,4,363.59999999999997,424.2,484.8
HOTEL_1466,酒店,维也纳酒店(成都火车北站北广场五块石地铁站店),五块石商贸大道1段48号1栋一单元18-25楼,成都市,104.064942,30.707559,157,3,188.4,219.79999999999998,251.20000000000002
HOTEL_1467,酒店,途客轻居酒店(郫县龙湖时代天街店),高新西区合作路89号龙湖时代天街8栋122号,成都市,103.920299,30.753982,50,2,60.0,70.0,80.0
HOTEL_1468,酒店,懒鹿智能酒店(建设路店),建设北路三段2号1栋2单元13层10号,成都市,104.109625,30.675338,51,3,61.199999999999996,71.39999999999999,81.60000000000001
HOTEL_1469,酒店,C-loft·套房酒店(成都春熙路太古里店),暑袜北二街56号总府时代1栋21楼,成都市,104.076599,30.659784,92,3,110.39999999999999,128.79999999999998,147.20000000000002
HOTEL_1470,酒店,成都元尚酒店(成都中坝地铁妇女儿童医院店),日月大道一段1501号4栋401-430号,成都市,103.963859,30.675326,37,2,44.4,51.8,59.2
HOTEL_1471,酒店,蓉港酒店(成都双流机场店),大件路白家段280号7栋二单元,成都市,104.009721,30.570784,30,2,36.0,42.0,48.0
HOTEL_1472,酒店,雅斯特国际酒店(成都春熙路太升南路地铁站店),太升南路184号,成都市,104.076303,30.663468,94,3,112.8,131.6,150.4
HOTEL_1473,酒店,格菲酒店(成都双流机场奥特莱斯店),成双大道龙桥路三段6号124栋,成都市,103.950218,30.595626,78,3,93.6,109.19999999999999,124.80000000000001
HOTEL_1474,酒店,帝曼佳S酒店(龙泉驿世茂广场店),大面街道蒲草路1800号3栋附211号,成都市,104.198766,30.587334,30,2,36.0,42.0,48.0
HOTEL_1475,酒店,金龙假日酒店(成都双子塔金融城店),锦晖西一街99号布鲁明顿广场3栋一单元,成都市,104.062048,30.585463,77,3,92.39999999999999,107.8,123.2
HOTEL_1476,酒店,维也纳酒店(成都会展中心银泰城店),剑南大道中段1587号,成都市,104.04686,30.54258,98,3,117.6,137.2,156.8
HOTEL_1477,酒店,凯奕电竞酒店(成都龙泉世茂广场店),大面街道金枫路833号13栋6楼,成都市,104.188471,30.579082,35,3,42.0,49.0,56.0
HOTEL_1478,酒店,曼嘉酒店(成都神仙树石羊场店),新乐路321号,成都市,104.035987,30.608244,65,2,78.0,91.0,104.0
HOTEL_1479,酒店,成都庐孚酒店(前锋路地铁站店),一环路北四段前锋路2号,成都市,104.091697,30.678988,40,2,48.0,56.0,64.0
HOTEL_1480,酒店,成都天尚鑫酒店,中国铁建广场3栋一单元附103 (华林三路8号),成都市,104.142666,30.680877,56,2,67.2,78.39999999999999,89.60000000000001
HOTEL_1481,酒店,成都朴舍酒店(龙湖时代天街电子科大清水河校区店),高新区天骄路58号附701号18栋1楼,成都市,103.919678,30.752483,50,4,60.0,70.0,80.0
HOTEL_1482,酒店,7天优品酒店(成都火车东站地铁站店),锦绣大道4595号9栋荣盛香榭兰庭,成都市,104.134356,30.624467,82,2,98.39999999999999,114.8,131.20000000000002
HOTEL_1483,酒店,成都宇航之星酒店,"聚龙路16号2栋1楼138号, 1层139号",成都市,104.005841,30.613331,103,3,123.6,144.2,164.8
HOTEL_1485,酒店,成都怡景时尚酒店,尚华路22号万景峰二期1栋22号,成都市,103.930828,30.775329,40,2,48.0,56.0,64.0
HOTEL_1486,酒店,成都华敏君豪酒店,府城大道东段228号,成都市,104.070494,30.589055,224,4,268.8,313.59999999999997,358.40000000000003
HOTEL_1487,酒店,星座风尚酒店(成都锦华万达东光地铁站店),锦华路一段163号,成都市,104.099214,30.61942,95,2,114.0,133.0,152.0
HOTEL_1488,酒店,速8酒店(成都大学店),十陵街道灵龙路88号,成都市,104.183228,30.652619,63,2,75.6,88.19999999999999,100.80000000000001
HOTEL_1490,酒店,凤凰御庭酒店(成都春熙路太古里店),春熙路新街后巷子3号,成都市,104.076372,30.655851,139,3,166.79999999999998,194.6,222.4
HOTEL_1491,酒店,好莱斯登酒店(成都火车东站成渝立交地铁站店),万科魅力之城和美东路61-63号,成都市,104.154999,30.628913,70,2,84.0,98.0,112.0
HOTEL_1492,酒店,7天酒店(成都双流国际机场店),锦华路二段166号,成都市,103.987552,30.571569,68,2,81.6,95.19999999999999,108.80000000000001
HOTEL_1493,酒店,天子圣泽酒店(成都第二人民医院龙潭寺地铁站店),龙潭寺华泰路3号,成都市,104.167031,30.696247,104,3,124.8,145.6,166.4
HOTEL_1495,酒店,优途优酒店(成都锦里武侯祠店),一环路西一段130号索尔国际1楼,成都市,104.040598,30.650088,43,3,51.6,60.199999999999996,68.8
HOTEL_1496,酒店,维也纳酒店(成都机场双流万达店),东升街道星空路2段金恒德3期1栋10号,成都市,103.928621,30.598256,136,3,163.2,190.39999999999998,217.60000000000002
HOTEL_1497,酒店,茉莉花开连锁酒店(成都金融城店),益州东一路120号,成都市,104.06025,30.585259,49,2,58.8,68.6,78.4
HOTEL_1498,酒店,六合印象酒店(成都双流机场万达店),双楠大道中段333号,成都市,103.932422,30.599525,77,3,92.39999999999999,107.8,123.2
HOTEL_1499,酒店,IU酒店(成都草堂北路地铁站店),草堂北路20号附1号,成都市,104.029653,30.667405,82,2,98.39999999999999,114.8,131.20000000000002
HOTEL_1500,酒店,速8精选酒店(成都爱琴海购物公园店),犀浦街道粮河路519号11栋1单元19楼,成都市,103.989856,30.735877,43,2,51.6,60.199999999999996,68.8
HOTEL_1501,酒店,喆啡酒店(成都前锋路地铁站电子科大店),一环路北四段164号,成都市,104.091594,30.677996,120,3,144.0,168.0,192.0
HOTEL_1503,酒店,冠庭酒店(成发工业园三河场地铁站店),三河厚诚路8号,成都市,104.146003,30.780143,113,3,135.6,158.2,180.8
HOTEL_1504,酒店,IU酒店(成都世纪城会展中心地铁站店),天府二街云华路333号无国界大厦18栋2单元,成都市,104.061046,30.548609,52,2,62.4,72.8,83.2
HOTEL_1505,酒店,雅斯特酒店(成都春熙路太古里店),红星路三段8号,成都市,104.080194,30.655872,75,3,90.0,105.0,120.0
HOTEL_1507,酒店,7天优品Premium酒店(成都双流国际机场四川大学店),西航港街道大件路白家段280号2栋附121号,成都市,104.008154,30.56837,80,2,96.0,112.0,128.0
HOTEL_1508,酒店,维也纳国际酒店(新都大学城三河场地铁站店),三河街道蜀龙大道南段789号6栋1单元1楼1号,成都市,104.156234,30.782668,162,4,194.4,226.79999999999998,259.2
HOTEL_1510,酒店,成都蜀西阁酒店,蜀光路6号,成都市,104.016003,30.69253,47,2,56.4,65.8,75.2
HOTEL_1511,酒店,成都LOVE之家酒店,高新西区合作路龙湖时代天街4栋0206室,成都市,103.920216,30.753012,30,2,36.0,42.0,48.0
HOTEL_1512,酒店,SFEEL设计师酒店(成都火车南站店),人民南路四段61号,成都市,104.068875,30.608772,44,4,52.8,61.599999999999994,70.4
HOTEL_1513,酒店,瑞格兰假日酒店(成都火车东站店),龙泉驿大面镇洪玉路149号,成都市,104.171661,30.622808,50,2,60.0,70.0,80.0
HOTEL_1514,酒店,麗枫酒店(成都理工大学地铁站店),二仙桥东路46号和泓东28,成都市,104.131644,30.676469,79,3,94.8,110.6,126.4
HOTEL_1515,酒店,假日sunshine酒店(成都玉林西路衣冠庙地铁站店),高新区一环路南三段68号,成都市,104.053702,30.633451,71,2,85.2,99.39999999999999,113.60000000000001
HOTEL_1516,酒店,CoCo格调酒店(成都金楠天街龙爪堰地铁站店),龙安街12号,成都市,104.008929,30.650054,81,3,97.2,113.39999999999999,129.6
HOTEL_1517,酒店,摩登S酒店(成都西站中坝青羊工业总部店),光华东二路98号15栋4层,成都市,103.962664,30.673522,49,3,58.8,68.6,78.4
HOTEL_1518,酒店,海滨铂雅酒店(成都动物园熊猫馆店),昭觉寺南路270号华润熙悦广场1栋11楼-16楼,成都市,104.104007,30.713481,112,3,134.4,156.79999999999998,179.20000000000002
HOTEL_1519,酒店,速8优选酒店(武侯祠衣冠庙地铁站店),一环路南四段10号,成都市,104.049766,30.635894,67,2,80.39999999999999,93.8,107.2
HOTEL_1520,酒店,巢壳酒店(成都火车北站五块石地铁站店),五块石蓉北商贸大道一段38号3栋22楼,成都市,104.06605,30.707852,133,2,159.6,186.2,212.8
HOTEL_1521,酒店,東紫酒店(熊猫基地动物园地铁站店),东紫路499号,成都市,104.109277,30.712075,66,2,79.2,92.39999999999999,105.60000000000001
HOTEL_1522,酒店,四海逸家酒店(成都四川师范大学锦华万达广场店),经天西路17号正成翡翠琉璃2单元6楼,成都市,104.103157,30.600502,30,2,36.0,42.0,48.0
HOTEL_1523,酒店,暖城酒店(宽窄巷子蜀汉路店),抚琴西路175号6楼,成都市,104.033344,30.68032,46,2,55.199999999999996,64.39999999999999,73.60000000000001
HOTEL_1524,酒店,希岸酒店(成都花牌坊地铁站店),金沙路15号1楼,成都市,104.042824,30.686375,101,3,121.19999999999999,141.39999999999998,161.60000000000002
HOTEL_1525,酒店,万力多大酒店(成都总店),十陵街办灵龙路392号,成都市,104.17886,30.652481,128,2,153.6,179.2,204.8
HOTEL_1526,酒店,月光印象酒店(成都双流国际机场双凤桥地铁站店),草金路南段229号,成都市,103.971568,30.610331,83,3,99.6,116.19999999999999,132.8
HOTEL_1527,酒店,云途酒店(成都理工大学东郊记忆店),杉板桥路601号招商中央华城1栋1单元6楼613,成都市,104.133014,30.671163,44,2,52.8,61.599999999999994,70.4
HOTEL_1528,酒店,成都金喜酒店(双流国际机场奥特莱斯店),双楠大道星空路三段汇都商贸城3栋,成都市,103.927037,30.606478,131,3,157.2,183.39999999999998,209.60000000000002
HOTEL_1530,酒店,沐庭智能酒店(成都双流机场店),机场路近都段144号-146号,成都市,103.999501,30.575417,71,2,85.2,99.39999999999999,113.60000000000001
HOTEL_1531,酒店,格丽酒店(花牌坊地铁站店),营门口路188号,成都市,104.041005,30.685857,82,2,98.39999999999999,114.8,131.20000000000002
