facility_id,facility_type,facility_category,facility_subtype,name,address,district,lon,lat,total_area_m2
SCHOOL_1444,学校,学校,大学/高等院校,西南财经大学天府学院(成都东区),四川省成都市成华区龙潭寺龙港路399号,成华区,104.188491,30.704865,171704.313150885
SCHOOL_1445,学校,学校,大学/高等院校,成都大学附属实验小学(卓逸校区),四川省成都市成华区隆兴南四路29号,成华区,104.184416,30.703395,13696.5374906631
SCHOOL_1447,学校,学校,大学/高等院校,电子科技大学附属实验小学(华翰校区),四川省成都市成华区华翰路水乡茗居西区东北侧约270米,成华区,104.175021,30.700976,42589.6892326101
SCHOOL_1448,学校,学校,其他学校,成华青少年法制教育基地,成都市成华区龙潭寺东路绿地悦蓉公馆南侧约250米,成华区,104.178619,30.708905,15648.8742973473
SCHOOL_1449,学校,学校,大学/高等院校,西南财经大学天府学院成都校区(东区)-教学楼,成都市成华区龙潭街道龙潭寺龙港路399号,成华区,104.187465,30.705497,15598.4881730541
SCHOOL_1452,学校,学校,中学,成都石室初中华青学校,成都市成华区桂林西路成都市桂林小学南侧约110米,成华区,104.177197,30.715794,25043.607455809
SCHOOL_1454,学校,学校,小学,桂林中小学,成都市成华区民兴人家西侧约90米,成华区,104.184671,30.725733,40817.1254671159
SCHOOL_1459,学校,学校,其他学校,成都市第二十五幼爱博分园,成都市成华区龙潭寺光明社区龙腾雅苑,成华区,104.21128,30.704781,2267.91499903804
SCHOOL_1460,学校,学校,小学,成都市龙盛小学(北校区),四川省成都市成华区龙潭寺东路,成华区,104.213381,30.694333,7059.01412625799
SCHOOL_1462,学校,学校,大学/高等院校,四川邮电职业技术学院家属-1区,成都市锦江区静康路536号,锦江区,104.123176,30.622379,7043.7243260733
SCHOOL_1463,学校,学校,其他学校,AI数字创智元,四川省成都市金牛区西华大道999号,金牛区,104.008461,30.742953,56789.7483999169
SCHOOL_1465,学校,学校,其他学校,成都市青羊区教育局(瑞联路),成都市青羊区瑞联路151号,青羊区,103.994155,30.668971,33010.3183700148
SCHOOL_1466,学校,学校,大学/高等院校,中共四川省委党校,成都市青羊区光华街道光华村街43号,青羊区,104.015239,30.666915,106689.88163335
SCHOOL_1467,学校,学校,其他学校,成都市金牛区教育局,四川省成都市抚琴东南路6号,金牛区,104.03935,30.676822,4041.07557031206
SCHOOL_1468,学校,学校,其他学校,成都市锦江区教育局,四川省成都市锦江区三官堂街13号,锦江区,104.091001,30.628787,2050.15497903356
SCHOOL_1469,学校,学校,大学/高等院校,四川省社会主义学院,成都市金牛区盛达街12号,金牛区,104.012246,30.73011,47833.460561416
